state,cases,deaths
Indiana,109,8
Indiana,145,9
Indiana,261,10
Indiana,213,10
Indiana,69,10
Indiana,361,10
Indiana,335,12
Indiana,163,14
Indiana,57,17
Indiana,154,17
Indiana,123,17
Indiana,137,17
Indiana,178,18
Indiana,228,19
Indiana,155,19
Indiana,119,19
Indiana,272,20
Indiana,528,21
Indiana,129,21
Indiana,354,24
Indiana,371,30
Indiana,394,31
Indiana,239,31
Indiana,224,32
Indiana,854,32
Indiana,254,34
Indiana,874,66
Indiana,521,66
Indiana,1003,68
Indiana,966,88
Indiana,856,95
Indiana,2559,138
Indiana,7703,462
Indiana,17,0
Indiana,8,0
Indiana,23,0
Indiana,36,0
Indiana,23,0
Indiana,7,0
Indiana,11,0
Indiana,19,0
Indiana,28,0
Indiana,3,0
Indiana,16,0
Indiana,34,0
Indiana,22,0
Indiana,15,0
Indiana,20,0
Indiana,8,0
Indiana,12,0
Indiana,8,1
Indiana,14,1
Indiana,28,1
Indiana,24,1
Indiana,22,1
Indiana,37,1
Indiana,301,1
Indiana,41,1
Indiana,37,1
Indiana,130,1
Indiana,27,1
Indiana,10,1
Indiana,21,1
Indiana,13,1
Indiana,49,1
Indiana,23,1
Indiana,73,2
Indiana,112,2
Indiana,25,2
Indiana,66,2
Indiana,16,2
Indiana,100,2
Indiana,17,2
Indiana,49,2
Indiana,42,2
Indiana,49,2
Indiana,89,2
Indiana,25,2
Indiana,64,2
Indiana,262,2
Indiana,195,2
Indiana,67,2
Indiana,165,2
Indiana,44,3
Indiana,65,4
Indiana,1546,5
Indiana,97,5
Indiana,157,5
Indiana,110,6
Indiana,105,6
Indiana,87,7
Indiana,109,8
Indiana,148,9
Indiana,259,10
Indiana,145,10
Indiana,69,10
Indiana,370,10
Indiana,340,12
Indiana,166,14
Indiana,229,14
Indiana,58,17
Indiana,154,17
Indiana,125,17
Indiana,143,18
Indiana,230,19
Indiana,178,19
Indiana,155,20
Indiana,120,20
Indiana,552,21
Indiana,279,21
Indiana,134,21
Indiana,357,26
Indiana,374,30
Indiana,399,32
Indiana,247,32
Indiana,224,33
Indiana,864,33
Indiana,254,34
Indiana,536,66
Indiana,884,67
Indiana,1007,69
Indiana,970,88
Indiana,858,96
Indiana,2614,142
Indiana,7779,473
Indiana,17,0
Indiana,8,0
Indiana,24,0
Indiana,23,0
Indiana,7,0
Indiana,11,0
Indiana,19,0
Indiana,28,0
Indiana,3,0
Indiana,16,0
Indiana,34,0
Indiana,24,0
Indiana,15,0
Indiana,20,0
Indiana,8,0
Indiana,13,0
Indiana,9,1
Indiana,14,1
Indiana,29,1
Indiana,26,1
Indiana,22,1
Indiana,39,1
Indiana,306,1
Indiana,41,1
Indiana,36,1
Indiana,39,1
Indiana,130,1
Indiana,27,1
Indiana,10,1
Indiana,21,1
Indiana,13,1
Indiana,50,1
Indiana,27,1
Indiana,75,2
Indiana,117,2
Indiana,26,2
Indiana,69,2
Indiana,16,2
Indiana,103,2
Indiana,18,2
Indiana,51,2
Indiana,47,2
Indiana,51,2
Indiana,90,2
Indiana,25,2
Indiana,67,2
Indiana,269,2
Indiana,196,2
Indiana,68,2
Indiana,164,2
Indiana,45,3
Indiana,66,4
Indiana,1548,5
Indiana,99,5
Indiana,159,5
Indiana,111,6
Indiana,105,6
Indiana,99,7
Indiana,110,8
Indiana,155,9
Indiana,146,10
Indiana,69,10
Indiana,379,10
Indiana,261,11
Indiana,346,13
Indiana,231,14
Indiana,167,15
Indiana,59,17
Indiana,154,17
Indiana,125,17
Indiana,145,18
Indiana,235,19
Indiana,181,19
Indiana,157,20
Indiana,281,21
Indiana,121,21
Indiana,592,22
Indiana,141,22
Indiana,359,26
Indiana,387,32
Indiana,401,33
Indiana,251,33
Indiana,904,33
Indiana,267,34
Indiana,225,34
Indiana,536,66
Indiana,905,68
Indiana,1015,70
Indiana,978,88
Indiana,972,96
Indiana,2710,144
Indiana,7869,484
Indiana,21,0
Indiana,9,0
Indiana,26,0
Indiana,23,0
Indiana,7,0
Indiana,11,0
Indiana,20,0
Indiana,3,0
Indiana,16,0
Indiana,34,0
Indiana,25,0
Indiana,16,0
Indiana,20,0
Indiana,8,0
Indiana,15,0
Indiana,9,1
Indiana,14,1
Indiana,29,1
Indiana,28,1
Indiana,23,1
Indiana,39,1
Indiana,315,1
Indiana,43,1
Indiana,36,1
Indiana,39,1
Indiana,130,1
Indiana,27,1
Indiana,29,1
Indiana,10,1
Indiana,21,1
Indiana,13,1
Indiana,50,1
Indiana,77,2
Indiana,119,2
Indiana,26,2
Indiana,70,2
Indiana,16,2
Indiana,110,2
Indiana,19,2
Indiana,56,2
Indiana,49,2
Indiana,53,2
Indiana,91,2
Indiana,27,2
Indiana,66,2
Indiana,282,2
Indiana,203,2
Indiana,69,2
Indiana,28,2
Indiana,47,3
Indiana,164,3
Indiana,69,4
Indiana,100,5
Indiana,166,5
Indiana,1553,6
Indiana,113,6
Indiana,106,6
Indiana,104,7
Indiana,111,8
Indiana,144,9
Indiana,161,9
Indiana,72,10
Indiana,388,11
Indiana,264,12
Indiana,352,14
Indiana,169,16
Indiana,247,16
Indiana,61,17
Indiana,157,18
Indiana,183,19
Indiana,128,19
Indiana,254,20
Indiana,158,20
Indiana,148,20
Indiana,122,21
Indiana,612,22
Indiana,285,23
Indiana,146,24
Indiana,384,27
Indiana,398,33
Indiana,255,33
Indiana,929,33
Indiana,270,34
Indiana,225,34
Indiana,405,35
Indiana,544,66
Indiana,962,67
Indiana,1030,70
Indiana,987,91
Indiana,983,98
Indiana,2773,146
Indiana,8082,500
Indiana,24,0
Indiana,43,0
Indiana,25,0
Indiana,10,0
Indiana,13,0
Indiana,21,0
Indiana,5,0
Indiana,17,0
Indiana,38,0
Indiana,20,0
Indiana,21,0
Indiana,9,0
Indiana,22,0
Indiana,12,1
Indiana,20,1
Indiana,33,1
Indiana,38,1
Indiana,24,1
Indiana,46,1
Indiana,53,1
Indiana,42,1
Indiana,61,1
Indiana,137,1
Indiana,30,1
Indiana,34,1
Indiana,17,1
Indiana,31,1
Indiana,22,1
Indiana,13,1
Indiana,52,1
Indiana,88,2
Indiana,205,2
Indiana,29,2
Indiana,171,2
Indiana,17,2
Indiana,13,2
Indiana,22,2
Indiana,357,2
Indiana,73,2
Indiana,60,2
Indiana,59,2
Indiana,76,2
Indiana,243,2
Indiana,72,2
Indiana,34,2
Indiana,58,3
Indiana,116,3
Indiana,31,3
Indiana,358,3
Indiana,85,4
Indiana,206,5
Indiana,158,6
Indiana,128,6
Indiana,112,6
Indiana,1581,7
Indiana,134,7
Indiana,136,8
Indiana,212,8
Indiana,112,9
Indiana,158,10
Indiana,73,11
Indiana,212,14
Indiana,83,18
Indiana,347,18
Indiana,162,21
Indiana,388,21
Indiana,176,21
Indiana,221,22
Indiana,184,22
Indiana,472,22
Indiana,143,23
Indiana,124,24
Indiana,171,26
Indiana,265,26
Indiana,340,27
Indiana,164,27
Indiana,943,28
Indiana,319,28
Indiana,457,29
Indiana,231,34
Indiana,471,36
Indiana,298,38
Indiana,1141,39
Indiana,313,40
Indiana,457,45
Indiana,585,67
Indiana,1221,73
Indiana,1123,78
Indiana,1105,96
Indiana,1090,107
Indiana,3220,179
Indiana,9138,569
Indiana,24,0
Indiana,45,0
Indiana,25,0
Indiana,9,0
Indiana,13,0
Indiana,21,0
Indiana,6,0
Indiana,17,0
Indiana,39,0
Indiana,20,0
Indiana,21,0
Indiana,10,0
Indiana,22,0
Indiana,12,1
Indiana,21,1
Indiana,33,1
Indiana,39,1
Indiana,24,1
Indiana,46,1
Indiana,55,1
Indiana,42,1
Indiana,64,1
Indiana,139,1
Indiana,31,1
Indiana,34,1
Indiana,17,1
Indiana,32,1
Indiana,22,1
Indiana,13,1
Indiana,52,1
Indiana,91,2
Indiana,209,2
Indiana,29,2
Indiana,178,2
Indiana,17,2
Indiana,13,2
Indiana,22,2
Indiana,363,2
Indiana,80,2
Indiana,61,2
Indiana,59,2
Indiana,79,2
Indiana,245,2
Indiana,72,2
Indiana,34,2
Indiana,59,3
Indiana,117,3
Indiana,32,3
Indiana,371,3
Indiana,98,4
Indiana,209,5
Indiana,159,6
Indiana,128,6
Indiana,112,6
Indiana,1583,7
Indiana,136,7
Indiana,142,8
Indiana,221,8
Indiana,112,9
Indiana,158,10
Indiana,75,11
Indiana,222,16
Indiana,83,18
Indiana,348,18
Indiana,162,21
Indiana,400,21
Indiana,183,21
Indiana,226,22
Indiana,185,22
Indiana,480,22
Indiana,143,23
Indiana,126,24
Indiana,171,26
Indiana,266,26
Indiana,165,27
Indiana,996,28
Indiana,321,28
Indiana,458,29
Indiana,349,33
Indiana,232,34
Indiana,478,36
Indiana,300,38
Indiana,1164,39
Indiana,314,40
Indiana,460,45
Indiana,589,67
Indiana,1248,73
Indiana,1137,78
Indiana,1109,96
Indiana,1105,109
Indiana,3289,179
Indiana,9230,571
Indiana,25,0
Indiana,45,0
Indiana,25,0
Indiana,9,0
Indiana,13,0
Indiana,21,0
Indiana,6,0
Indiana,17,0
Indiana,39,0
Indiana,20,0
Indiana,21,0
Indiana,10,0
Indiana,23,0
Indiana,12,1
Indiana,21,1
Indiana,33,1
Indiana,39,1
Indiana,24,1
Indiana,47,1
Indiana,57,1
Indiana,42,1
Indiana,64,1
Indiana,141,1
Indiana,31,1
Indiana,38,1
Indiana,19,1
Indiana,32,1
Indiana,22,1
Indiana,13,1
Indiana,52,1
Indiana,92,2
Indiana,216,2
Indiana,30,2
Indiana,182,2
Indiana,18,2
Indiana,14,2
Indiana,26,2
Indiana,365,2
Indiana,88,2
Indiana,61,2
Indiana,59,2
Indiana,79,2
Indiana,251,2
Indiana,72,2
Indiana,39,2
Indiana,61,3
Indiana,119,3
Indiana,32,3
Indiana,375,3
Indiana,99,4
Indiana,209,5
Indiana,129,6
Indiana,112,6
Indiana,1584,7
Indiana,162,7
Indiana,138,7
Indiana,148,8
Indiana,226,8
Indiana,112,9
Indiana,160,10
Indiana,75,11
Indiana,228,17
Indiana,84,18
Indiana,359,19
Indiana,162,21
Indiana,409,21
Indiana,187,21
Indiana,230,22
Indiana,186,22
Indiana,494,22
Indiana,144,23
Indiana,126,24
Indiana,171,26
Indiana,269,26
Indiana,165,27
Indiana,1013,28
Indiana,323,28
Indiana,460,29
Indiana,234,34
Indiana,354,34
Indiana,484,36
Indiana,301,38
Indiana,1179,39
Indiana,315,40
Indiana,465,45
Indiana,591,67
Indiana,1285,74
Indiana,1143,80
Indiana,1112,97
Indiana,1107,109
Indiana,3328,179
Indiana,9287,571
Indiana,88,0
Indiana,172,0
Indiana,158,0
Indiana,291,0
Indiana,69,0
Indiana,100,0
Indiana,125,0
Indiana,100,1
Indiana,134,1
Indiana,115,1
Indiana,39,1
Indiana,251,1
Indiana,117,2
Indiana,116,2
Indiana,231,2
Indiana,165,2
Indiana,99,2
Indiana,263,2
Indiana,99,3
Indiana,215,3
Indiana,377,3
Indiana,239,3
Indiana,426,3
Indiana,235,4
Indiana,446,4
Indiana,192,4
Indiana,210,4
Indiana,288,5
Indiana,244,6
Indiana,76,7
Indiana,238,7
Indiana,358,7
Indiana,278,8
Indiana,247,8
Indiana,262,8
Indiana,469,9
Indiana,520,9
Indiana,1926,10
Indiana,731,10
Indiana,631,11
Indiana,433,12
Indiana,168,12
Indiana,356,12
Indiana,330,12
Indiana,267,13
Indiana,521,13
Indiana,310,14
Indiana,2145,14
Indiana,1092,14
Indiana,475,14
Indiana,210,15
Indiana,594,16
Indiana,927,18
Indiana,1193,19
Indiana,497,22
Indiana,1742,23
Indiana,754,24
Indiana,975,24
Indiana,219,25
Indiana,303,26
Indiana,554,26
Indiana,283,26
Indiana,3230,28
Indiana,630,29
Indiana,623,30
Indiana,502,30
Indiana,873,33
Indiana,1200,36
Indiana,1355,37
Indiana,1134,37
Indiana,1095,37
Indiana,418,38
Indiana,2305,40
Indiana,698,41
Indiana,476,42
Indiana,913,45
Indiana,2022,46
Indiana,960,49
Indiana,1157,61
Indiana,1829,61
Indiana,2097,63
Indiana,1292,64
Indiana,1269,66
Indiana,1562,86
Indiana,5953,102
Indiana,6363,111
Indiana,4621,118
Indiana,2275,131
Indiana,2651,137
Indiana,5877,208
Indiana,10156,333
Indiana,20676,809
Indiana,88,0
Indiana,174,0
Indiana,160,0
Indiana,294,0
Indiana,70,0
Indiana,101,0
Indiana,126,0
Indiana,103,1
Indiana,136,1
Indiana,115,1
Indiana,41,1
Indiana,257,1
Indiana,122,2
Indiana,116,2
Indiana,232,2
Indiana,165,2
Indiana,99,2
Indiana,264,2
Indiana,101,3
Indiana,220,3
Indiana,382,3
Indiana,241,3
Indiana,426,3
Indiana,241,4
Indiana,466,4
Indiana,192,4
Indiana,218,4
Indiana,292,5
Indiana,247,6
Indiana,76,7
Indiana,241,7
Indiana,365,7
Indiana,278,8
Indiana,250,8
Indiana,264,8
Indiana,477,9
Indiana,525,9
Indiana,1930,10
Indiana,735,10
Indiana,631,11
Indiana,444,12
Indiana,171,12
Indiana,359,12
Indiana,332,12
Indiana,269,13
Indiana,526,13
Indiana,311,14
Indiana,213,14
Indiana,2187,14
Indiana,1094,14
Indiana,478,14
Indiana,595,16
Indiana,940,18
Indiana,1206,19
Indiana,504,22
Indiana,1761,23
Indiana,766,24
Indiana,980,24
Indiana,219,25
Indiana,303,26
Indiana,559,26
Indiana,284,26
Indiana,641,29
Indiana,3274,29
Indiana,628,30
Indiana,502,30
Indiana,880,33
Indiana,1209,36
Indiana,1360,37
Indiana,1138,37
Indiana,1121,37
Indiana,420,38
Indiana,2373,40
Indiana,707,41
Indiana,479,42
Indiana,915,45
Indiana,2044,46
Indiana,964,49
Indiana,1160,61
Indiana,1847,62
Indiana,2117,63
Indiana,1306,64
Indiana,1278,66
Indiana,1581,86
Indiana,6025,103
Indiana,6415,112
Indiana,4678,118
Indiana,2289,131
Indiana,2674,138
Indiana,5949,210
Indiana,10232,335
Indiana,20814,809
Indiana,88,0
Indiana,176,0
Indiana,163,0
Indiana,302,0
Indiana,70,0
Indiana,101,0
Indiana,127,0
Indiana,104,1
Indiana,141,1
Indiana,116,1
Indiana,41,1
Indiana,258,1
Indiana,121,2
Indiana,116,2
Indiana,237,2
Indiana,165,2
Indiana,99,2
Indiana,264,2
Indiana,101,3
Indiana,224,3
Indiana,384,3
Indiana,244,3
Indiana,428,3
Indiana,245,4
Indiana,476,4
Indiana,194,4
Indiana,222,4
Indiana,292,5
Indiana,252,6
Indiana,76,7
Indiana,241,7
Indiana,368,7
Indiana,278,8
Indiana,253,8
Indiana,267,8
Indiana,487,9
Indiana,537,9
Indiana,1934,10
Indiana,738,10
Indiana,632,11
Indiana,452,12
Indiana,171,12
Indiana,359,12
Indiana,333,12
Indiana,270,13
Indiana,527,13
Indiana,312,14
Indiana,220,14
Indiana,2213,14
Indiana,1096,14
Indiana,479,14
Indiana,595,16
Indiana,949,18
Indiana,1209,19
Indiana,507,22
Indiana,1770,23
Indiana,775,24
Indiana,985,24
Indiana,221,25
Indiana,307,26
Indiana,563,26
Indiana,284,26
Indiana,643,29
Indiana,3344,29
Indiana,633,30
Indiana,219,25
Indiana,135,25
Indiana,374,29
Indiana,434,29
Indiana,239,30
Indiana,196,31
Indiana,632,32
Indiana,188,34
Indiana,326,34
Indiana,257,35
Indiana,418,36
Indiana,684,38
Indiana,434,44
Indiana,3063,45
Indiana,360,46
Indiana,583,47
Indiana,425,49
Indiana,624,51
Indiana,543,58
Indiana,1829,70
Indiana,652,73
Indiana,1463,103
Indiana,1385,115
Indiana,2640,116
Indiana,1259,125
Indiana,4818,255
Indiana,11401,724
Indiana,47,0
Indiana,72,0
Indiana,63,0
Indiana,22,0
Indiana,14,0
Indiana,27,0
Indiana,6,0
Indiana,32,0
Indiana,26,0
Indiana,29,0
Indiana,14,0
Indiana,38,1
Indiana,30,1
Indiana,66,1
Indiana,65,1
Indiana,43,1
Indiana,60,1
Indiana,33,1
Indiana,47,1
Indiana,15,1
Indiana,64,1
Indiana,84,1
Indiana,46,2
Indiana,38,2
Indiana,108,2
Indiana,28,2
Indiana,41,2
Indiana,70,2
Indiana,108,2
Indiana,183,2
Indiana,123,2
Indiana,31,2
Indiana,109,2
Indiana,280,3
Indiana,488,3
Indiana,409,3
Indiana,80,3
Indiana,59,4
Indiana,458,4
Indiana,101,4
Indiana,70,4
Indiana,79,4
Indiana,158,5
Indiana,259,6
Indiana,458,6
Indiana,416,6
Indiana,305,6
Indiana,145,7
Indiana,112,7
Indiana,170,8
Indiana,158,8
Indiana,131,9
Indiana,129,9
Indiana,636,9
Indiana,223,9
Indiana,1639,10
Indiana,257,10
Indiana,95,11
Indiana,171,12
Indiana,240,15
Indiana,140,18
Indiana,287,21
Indiana,204,23
Indiana,210,24
Indiana,536,25
Indiana,230,25
Indiana,135,25
Indiana,376,29
Indiana,437,29
Indiana,246,30
Indiana,198,31
Indiana,637,32
Indiana,189,34
Indiana,328,34
Indiana,258,35
Indiana,423,36
Indiana,688,38
Indiana,439,45
Indiana,3101,46
Indiana,364,46
Indiana,583,47
Indiana,427,49
Indiana,626,51
Indiana,547,59
Indiana,1840,70
Indiana,652,73
Indiana,1478,105
Indiana,1390,115
Indiana,2668,120
Indiana,1260,126
Indiana,4884,255
Indiana,11451,726
Indiana,48,0
Indiana,72,0
Indiana,63,0
Indiana,22,0
Indiana,14,0
Indiana,27,0
Indiana,8,0
Indiana,35,0
Indiana,27,0
Indiana,29,0
Indiana,14,0
Indiana,38,1
Indiana,30,1
Indiana,66,1
Indiana,66,1
Indiana,45,1
Indiana,64,1
Indiana,34,1
Indiana,46,1
Indiana,15,1
Indiana,64,1
Indiana,85,1
Indiana,46,2
Indiana,40,2
Indiana,109,2
Indiana,29,2
Indiana,44,2
Indiana,70,2
Indiana,110,2
Indiana,183,2
Indiana,123,2
Indiana,31,2
Indiana,109,2
Indiana,280,3
Indiana,499,3
Indiana,412,3
Indiana,81,3
Indiana,59,4
Indiana,459,4
Indiana,101,4
Indiana,75,4
Indiana,81,4
Indiana,160,5
Indiana,260,6
Indiana,461,6
Indiana,433,6
Indiana,306,6
Indiana,146,7
Indiana,112,7
Indiana,170,8
Indiana,158,8
Indiana,131,9
Indiana,643,9
Indiana,225,9
Indiana,1639,10
Indiana,131,10
Indiana,258,10
Indiana,96,11
Indiana,171,13
Indiana,240,15
Indiana,141,18
Indiana,289,21
Indiana,205,23
Indiana,210,24
Indiana,541,25
Indiana,232,25
Indiana,135,25
Indiana,385,29
Indiana,450,29
Indiana,258,30
Indiana,203,31
Indiana,640,32
Indiana,189,34
Indiana,330,34
Indiana,262,35
Indiana,434,36
Indiana,693,39
Indiana,440,45
Indiana,365,46
Indiana,583,47
Indiana,3146,47
Indiana,428,49
Indiana,633,51
Indiana,548,59
Indiana,1859,70
Indiana,653,73
Indiana,1499,105
Indiana,1390,115
Indiana,2696,124
Indiana,1263,126
Indiana,4910,256
Indiana,11513,727
Indiana,48,0
Indiana,72,0
Indiana,64,0
Indiana,22,0
Indiana,14,0
Indiana,27,0
Indiana,8,0
Indiana,36,0
Indiana,28,0
Indiana,29,0
Indiana,14,0
Indiana,38,1
Indiana,30,1
Indiana,66,1
Indiana,67,1
Indiana,45,1
Indiana,63,1
Indiana,36,1
Indiana,46,1
Indiana,15,1
Indiana,65,1
Indiana,85,1
Indiana,48,2
Indiana,40,2
Indiana,109,2
Indiana,29,2
Indiana,46,2
Indiana,70,2
Indiana,114,2
Indiana,183,2
Indiana,124,2
Indiana,31,2
Indiana,111,2
Indiana,282,3
Indiana,418,3
Indiana,80,3
Indiana,59,4
Indiana,462,4
Indiana,504,4
Indiana,102,4
Indiana,79,4
Indiana,81,4
Indiana,160,5
Indiana,261,6
Indiana,466,6
Indiana,460,6
Indiana,307,6
Indiana,146,7
Indiana,170,8
Indiana,114,8
Indiana,159,8
Indiana,131,9
Indiana,662,9
Indiana,228,9
Indiana,1639,10
Indiana,134,10
Indiana,259,10
Indiana,97,11
Indiana,171,13
Indiana,241,15
Indiana,141,18
Indiana,292,21
Indiana,207,23
Indiana,210,24
Indiana,543,25
Indiana,237,25
Indiana,135,25
Indiana,387,29
Indiana,454,29
Indiana,265,30
Indiana,209,31
Indiana,642,32
Indiana,333,34
Indiana,263,35
Indiana,189,35
Indiana,431,36
Indiana,698,39
Indiana,445,46
Indiana,372,46
Indiana,585,47
Indiana,3194,47
Indiana,431,50
Indiana,638,51
Indiana,555,60
Indiana,1867,71
Indiana,654,73
Indiana,1517,105
Indiana,1395,116
Indiana,1272,126
Indiana,2714,127
Indiana,5023,257
Indiana,11560,727
Indiana,48,0
Indiana,73,0
Indiana,64,0
Indiana,22,0
Indiana,14,0
Indiana,27,0
Indiana,9,0
Indiana,36,0
Indiana,28,0
Indiana,29,0
Indiana,14,0
Indiana,38,1
Indiana,30,1
Indiana,68,1
Indiana,71,1
Indiana,47,1
Indiana,63,1
Indiana,38,1
Indiana,46,1
Indiana,15,1
Indiana,66,1
Indiana,88,1
Indiana,49,2
Indiana,41,2
Indiana,110,2
Indiana,30,2
Indiana,59,2
Indiana,71,2
Indiana,115,2
Indiana,184,2
Indiana,126,2
Indiana,31,2
Indiana,112,2
Indiana,286,3
Indiana,427,3
Indiana,80,3
Indiana,60,4
Indiana,469,4
Indiana,103,4
Indiana,87,4
Indiana,88,4
Indiana,160,5
Indiana,516,5
Indiana,264,6
Indiana,483,6
Indiana,312,6
Indiana,148,7
Indiana,467,7
Indiana,114,7
Indiana,173,8
Indiana,164,8
Indiana,131,9
Indiana,680,9
Indiana,229,9
Indiana,1639,10
Indiana,138,10
Indiana,260,10
Indiana,98,11
Indiana,173,13
Indiana,248,15
Indiana,143,18
Indiana,295,21
Indiana,228,24
Indiana,212,24
Indiana,237,25
Indiana,137,25
Indiana,555,26
Indiana,391,29
Indiana,460,29
Indiana,268,30
Indiana,212,31
Indiana,648,32
Indiana,265,35
Indiana,189,35
Indiana,336,35
Indiana,442,36
Indiana,720,39
Indiana,452,46
Indiana,373,46
Indiana,588,47
Indiana,3225,47
Indiana,431,50
Indiana,650,51
Indiana,565,60
Indiana,1873,71
Indiana,659,74
Indiana,1536,105
Indiana,1410,116
Indiana,1283,126
Indiana,2736,138
Indiana,5091,258
Indiana,11630,730
Indiana,48,0
Indiana,73,0
Indiana,65,0
Indiana,22,0
Indiana,17,0
Indiana,28,0
Indiana,11,0
Indiana,42,0
Indiana,29,0
Indiana,29,0
Indiana,15,0
Indiana,39,1
Indiana,33,1
Indiana,72,1
Indiana,49,1
Indiana,67,1
Indiana,41,1
Indiana,47,1
Indiana,15,1
Indiana,67,1
Indiana,90,1
Indiana,51,2
Indiana,41,2
Indiana,110,2
Indiana,32,2
Indiana,81,2
Indiana,81,2
Indiana,122,2
Indiana,73,2
Indiana,187,2
Indiana,129,2
Indiana,33,2
Indiana,114,2
Indiana,290,3
Indiana,82,3
Indiana,60,4
Indiana,476,4
Indiana,490,4
Indiana,104,4
Indiana,95,4
Indiana,163,5
Indiana,554,5
Indiana,92,5
Indiana,273,6
Indiana,551,6
Indiana,318,6
Indiana,150,7
Indiana,117,7
Indiana,174,8
Indiana,166,8
Indiana,132,9
Indiana,472,9
Indiana,729,9
Indiana,236,9
Indiana,1641,10
Indiana,140,10
Indiana,265,10
Indiana,99,11
Indiana,178,13
Indiana,279,15
Indiana,145,19
Indiana,296,21
Indiana,239,24
Indiana,220,24
Indiana,138,25
Indiana,582,26
Indiana,247,26
Indiana,402,29
Indiana,486,29
Indiana,302,30
Indiana,220,31
Indiana,654,32
Indiana,340,34
Indiana,267,35
Indiana,194,35
Indiana,455,36
Indiana,740,39
Indiana,463,46
Indiana,383,46
Indiana,592,47
Indiana,3386,50
Indiana,667,51
Indiana,447,51
Indiana,582,60
Indiana,1974,71
Indiana,670,74
Indiana,1589,106
Indiana,1434,116
Indiana,1317,126
Indiana,2817,142
Indiana,5219,258
Indiana,11814,731
Indiana,48,0
Indiana,73,0
Indiana,65,0
Indiana,23,0
Indiana,17,0
Indiana,28,0
Indiana,11,0
Indiana,44,0
Indiana,29,0
Indiana,29,0
Indiana,15,0
Indiana,39,1
Indiana,33,1
Indiana,71,1
Indiana,49,1
Indiana,67,1
Indiana,44,1
Indiana,47,1
Indiana,15,1
Indiana,67,1
Indiana,92,1
Indiana,51,2
Indiana,43,2
Indiana,110,2
Indiana,32,2
Indiana,87,2
Indiana,79,2
Indiana,122,2
Indiana,73,2
Indiana,189,2
Indiana,130,2
Indiana,32,2
Indiana,115,2
Indiana,290,3
Indiana,82,3
Indiana,60,4
Indiana,476,4
Indiana,105,4
Indiana,95,4
Indiana,164,5
Indiana,561,5
Indiana,96,5
Indiana,283,6
Indiana,492,6
Indiana,573,6
Indiana,320,6
Indiana,152,7
Indiana,122,7
Indiana,175,8
Indiana,134,9
Indiana,473,9
Indiana,166,9
Indiana,237,9
Indiana,1642,10
Indiana,146,10
Indiana,730,10
Indiana,265,10
Indiana,100,11
Indiana,178,14
Indiana,285,16
Indiana,149,19
Indiana,299,21
Indiana,234,24
Indiana,218,24
Indiana,137,25
Indiana,581,26
Indiana,247,26
Indiana,405,29
Indiana,488,29
Indiana,303,30
Indiana,223,31
Indiana,658,32
Indiana,340,34
Indiana,272,35
Indiana,195,35
Indiana,454,36
Indiana,744,39
Indiana,467,46
Indiana,384,46
Indiana,595,47
Indiana,672,51
Indiana,452,51
Indiana,3405,55
Indiana,585,60
Indiana,1991,73
Indiana,674,74
Indiana,1622,107
Indiana,1438,116
Indiana,1317,125
Indiana,2834,142
Indiana,5251,260
Indiana,11854,735
Indiana,48,0
Indiana,73,0
Indiana,65,0
Indiana,22,0
Indiana,18,0
Indiana,29,0
Indiana,11,0
Indiana,45,0
Indiana,30,0
Indiana,29,0
Indiana,15,0
Indiana,42,1
Indiana,33,1
Indiana,72,1
Indiana,50,1
Indiana,67,1
Indiana,47,1
Indiana,47,1
Indiana,15,1
Indiana,67,1
Indiana,92,1
Indiana,50,2
Indiana,43,2
Indiana,110,2
Indiana,32,2
Indiana,98,2
Indiana,79,2
Indiana,124,2
Indiana,77,2
Indiana,189,2
Indiana,130,2
Indiana,32,2
Indiana,117,2
Indiana,291,3
Indiana,83,3
Indiana,60,4
Indiana,477,4
Indiana,105,4
Indiana,96,4
Indiana,164,5
Indiana,567,5
Indiana,97,5
Indiana,288,6
Indiana,501,6
Indiana,590,6
Indiana,321,6
Indiana,154,7
Indiana,124,7
Indiana,175,8
Indiana,134,9
Indiana,479,9
Indiana,166,9
Indiana,239,9
Indiana,1645,10
Indiana,146,10
Indiana,738,10
Indiana,266,10
Indiana,100,11
Indiana,179,14
Indiana,287,16
Indiana,150,19
Indiana,299,21
Indiana,239,24
Indiana,218,24
Indiana,138,25
Indiana,585,26
Indiana,249,26
Indiana,414,29
Indiana,489,29
Indiana,311,30
Indiana,229,31
Indiana,665,32
Indiana,338,34
Indiana,271,35
Indiana,195,35
Indiana,457,37
Indiana,775,40
Indiana,472,46
Indiana,386,46
Indiana,597,48
Indiana,680,51
Indiana,454,53
Indiana,3487,59
Indiana,585,61
Indiana,678,74
Indiana,2011,74
Indiana,1632,107
Indiana,1449,116
Indiana,1326,126
Indiana,2854,143
Indiana,5315,262
Indiana,11891,735
Indiana,48,0
Indiana,73,0
Indiana,66,0
Indiana,22,0
Indiana,21,0
Indiana,29,0
Indiana,11,0
Indiana,49,0
Indiana,30,0
Indiana,30,0
Indiana,18,0
Indiana,42,1
Indiana,33,1
Indiana,73,1
Indiana,51,1
Indiana,67,1
Indiana,49,1
Indiana,47,1
Indiana,16,1
Indiana,67,1
Indiana,96,1
Indiana,50,2
Indiana,43,2
Indiana,112,2
Indiana,33,2
Indiana,103,2
Indiana,83,2
Indiana,126,2
Indiana,79,2
Indiana,192,2
